station_id,station,year,cool_mm,mjj_mm,baseline_mm,cool_anom_mm,cool_anom_pct
ASN00009500,Albany,1997,688.6000000000001,306.20000000000005,761.5625,-72.96249999999986,-9.580631924497315
ASN00009500,Albany,1998,694.4,296.2,761.5625,-67.16250000000002,-8.819039803036523
ASN00009500,Albany,1999,749.7999999999998,407.8,761.5625,-11.76250000000016,-1.5445219532211945
ASN00009500,Albany,2000,653.0,368.0,761.5625,-108.5625,-14.255231842429216
ASN00009500,Albany,2001,654.0,345.2,761.5625,-107.5625,-14.123922855970456
ASN00009500,Albany,2002,708.5,316.3,761.5625,-53.0625,-6.967583093967994
ASN00009500,Albany,2003,840.8,361.4,761.5625,79.23749999999995,10.40459581452605
ASN00009500,Albany,2004,574.5,333.0,761.5625,-187.0625,-24.562987279441938
ASN00009500,Albany,2005,739.6000000000001,296.20000000000005,761.5625,-21.962499999999864,-2.8838736151005153
ASN00009500,Albany,2006,511.4,248.8,761.5625,-250.16250000000002,-32.848584324989744
ASN00009500,Albany,2007,854.3999999999999,461.19999999999993,761.5625,92.83749999999986,12.190398030365184
ASN00009500,Albany,2008,759.3,370.0,761.5625,-2.2625000000000455,-0.2970865818629522
ASN00009500,Albany,2009,805.0,433.80000000000007,761.5625,43.4375,5.703734099302421
ASN00009500,Albany,2010,594.8000000000001,316.0,761.5625,-166.76249999999993,-21.897414854329085
ASN00009500,Albany,2011,717.3,358.1,761.5625,-44.262500000000045,-5.812064013130905
ASN00009500,Albany,2012,731.4000000000001,391.1,761.5625,-30.16249999999991,-3.9606073040623597
ASN00009500,Albany,2013,752.3000000000001,256.5,761.5625,-9.262499999999932,-1.2162494870742626
ASN00009500,Albany,2014,,284.3,761.5625,,
ASN00009500,Albany,2015,468.4,177.3,761.5625,-293.1625,-38.49487074271646
ASN00009500,Albany,2016,707.3,334.8,761.5625,-54.262500000000045,-7.125153877718512
ASN00009500,Albany,2017,,,761.5625,,
ASN00009500,Albany,2018,605.1,287.20000000000005,761.5625,-156.46249999999998,-20.544932293803853
ASN00009500,Albany,2019,505.8999999999999,269.0,761.5625,-255.66250000000008,-33.57078375051294
ASN00009500,Albany,2020,,,761.5625,,
ASN00009500,Albany,2021,996.3999999999999,535.5,761.5625,234.83749999999986,30.836274107509215
ASN00009500,Albany,2022,676.8,253.30000000000007,761.5625,-84.76250000000005,-11.130077964710715
ASN00009500,Albany,2023,762.0,450.99999999999994,761.5625,0.4375,0.057447681575707836
ASN00009500,Albany,2024,533.7,278.0,761.5625,-227.86249999999995,-29.92039392695937
ASN00010614,Narrogin,1950,336.7999999999999,225.09999999999994,409.4304347826087,-72.6304347826088,-17.739383448905716
ASN00010614,Narrogin,1951,393.9,178.09999999999997,409.4304347826087,-15.530434782608722,-3.7931803459737345
ASN00010614,Narrogin,1952,363.3999999999999,244.09999999999997,409.4304347826087,-46.03043478260878,-11.242553281865604
ASN00010614,Narrogin,1953,501.49999999999994,342.69999999999993,409.4304347826087,92.06956521739124,22.487230404910306
ASN00010614,Narrogin,1954,299.90000000000003,234.10000000000002,409.4304347826087,-109.53043478260867,-26.751903492656812
ASN00010614,Narrogin,1955,,,409.4304347826087,,
ASN00010614,Narrogin,1956,368.29999999999995,287.9,409.4304347826087,-41.130434782608745,-10.045768777410837
ASN00010614,Narrogin,1957,384.8999999999999,254.99999999999997,409.4304347826087,-24.53043478260878,-5.991355966400853
ASN00010614,Narrogin,1958,507.70000000000005,372.0,409.4304347826087,98.26956521739135,24.001529165649004
ASN00010614,Narrogin,1959,352.0,176.4,409.4304347826087,-57.4304347826087,-14.026909067739915
ASN00010614,Narrogin,1960,334.90000000000003,256.79999999999995,409.4304347826087,-74.53043478260867,-18.203442746551406
ASN00010614,Narrogin,1961,351.29999999999995,181.5,409.4304347826087,-58.130434782608745,-14.197878282662035
ASN00010614,Narrogin,1962,355.7,233.2,409.4304347826087,-53.73043478260871,-13.123214646008774
ASN00010614,Narrogin,1963,,,409.4304347826087,,
ASN00010614,Narrogin,1964,633.1,405.80000000000007,409.4304347826087,223.66956521739132,54.62944281026665
ASN00010614,Narrogin,1965,440.4,233.59999999999997,409.4304347826087,30.969565217391278,7.564060359566305
ASN00010614,Narrogin,1966,404.49999999999994,240.60000000000002,409.4304347826087,-4.9304347826087564,-1.2042179485818199
ASN00010614,Narrogin,1967,467.49999999999994,346.79999999999995,409.4304347826087,58.06956521739124,14.183011394407911
ASN00010614,Narrogin,1968,484.99999999999994,292.5,409.4304347826087,75.56956521739124,18.457241767460616
ASN00010614,Narrogin,1969,278.6,179.5,409.4304347826087,-130.83043478260868,-31.954252461000962
ASN00010614,Narrogin,1970,436.8999999999999,239.49999999999997,409.4304347826087,27.46956521739122,6.70921428495575
ASN00010614,Narrogin,1971,353.4,169.0,409.4304347826087,-56.03043478260872,-13.684970637895704
ASN00010614,Narrogin,1972,287.4,159.79999999999998,409.4304347826087,-122.03043478260872,-29.80492518769447
ASN00010614,Narrogin,1973,471.30000000000007,266.5,409.4304347826087,61.86956521739137,15.111129989699387
ASN00010614,Narrogin,1974,608.4999999999999,349.0,409.4304347826087,199.0695652173912,48.62109611443253
ASN00010614,Narrogin,1975,433.09999999999997,243.8,409.4304347826087,23.669565217391266,5.781095689664317
ASN00010614,Narrogin,1976,,119.5,409.4304347826087,,
ASN00010614,Narrogin,1977,411.30000000000007,157.10000000000002,409.4304347826087,1.8695652173913686,0.45662585351868956
ASN00010614,Narrogin,1978,,302.40000000000003,409.4304347826087,,
ASN00010614,Narrogin,1979,284.5,162.20000000000002,409.4304347826087,-124.9304347826087,-30.5132262209432
ASN00010614,Narrogin,1980,404.69999999999993,186.5,409.4304347826087,-4.730434782608768,-1.1553696014612203
ASN00010614,Narrogin,1981,374.59999999999997,199.99999999999997,409.4304347826087,-34.830434782608734,-8.507045843111863
ASN00010614,Narrogin,1982,314.9,144.4,409.4304347826087,-94.53043478260872,-23.08827745861165
ASN00010614,Narrogin,1983,530.6,341.6,409.4304347826087,121.16956521739132,29.594664910957963
ASN00010614,Narrogin,1984,354.90000000000003,204.0,409.4304347826087,-54.530434782608666,-13.318608034491172
ASN00010614,Narrogin,1985,397.29999999999995,226.8,409.4304347826087,-12.130434782608745,-2.9627584449235007
ASN00010614,Narrogin,1986,276.6,186.40000000000003,409.4304347826087,-132.83043478260868,-32.442735932206986
ASN00010614,Narrogin,1987,385.8,230.60000000000002,409.4304347826087,-23.63043478260869,-5.771538404358121
ASN00010614,Narrogin,1988,484.8,279.1,409.4304347826087,75.36956521739131,18.40839342034003
ASN00010614,Narrogin,1989,393.20000000000005,224.8,409.4304347826087,-16.230434782608654,-3.964149560895826
ASN00010614,Narrogin,1990,367.3,213.5,409.4304347826087,-42.13043478260869,-10.290010513013835
ASN00010614,Narrogin,1991,418.3,230.09999999999997,409.4304347826087,8.869565217391312,2.166318002739757
ASN00010614,Narrogin,1992,424.79999999999995,211.59999999999997,409.4304347826087,15.369565217391255,3.7538892841593183
ASN00010614,Narrogin,1993,376.19999999999993,229.0,409.4304347826087,-33.23043478260877,-8.116259066147052
ASN00010614,Narrogin,1994,331.9,212.7,409.4304347826087,-77.53043478260872,-18.936167953360453
ASN00010614,Narrogin,1995,412.0,266.5,409.4304347826087,2.5695652173913004,0.6275950684407811
ASN00010614,Narrogin,1996,481.0,311.1,409.4304347826087,71.5695652173913,17.480274825048582
ASN00010614,Narrogin,1997,279.09999999999997,137.1,409.4304347826087,-130.33043478260873,-31.83213159319947
ASN00010614,Narrogin,1998,409.49999999999994,176.4,409.4304347826087,0.06956521739124355,0.016990729433238132
ASN00010614,Narrogin,1999,434.50000000000006,217.1,409.4304347826087,25.069565217391357,6.123034119508556
ASN00010614,Narrogin,2000,289.7,173.29999999999998,409.4304347826087,-119.73043478260871,-29.243169195807543
ASN00010614,Narrogin,2001,275.2,138.39999999999998,409.4304347826087,-134.2304347826087,-32.78467436205121
ASN00010614,Narrogin,2002,310.40000000000003,162.4,409.4304347826087,-99.03043478260867,-24.18736526882519
ASN00010614,Narrogin,2003,387.8,201.6,409.4304347826087,-21.63043478260869,-5.283054933152098
ASN00010614,Narrogin,2004,333.2,203.0,409.4304347826087,-76.23043478260871,-18.618653697076535
ASN00010614,Narrogin,2005,408.2,206.20000000000002,409.4304347826087,-1.230434782608711,-0.30052352685066586
ASN00010614,Narrogin,2006,231.39999999999998,83.19999999999999,409.4304347826087,-178.03043478260872,-43.48246238146312
ASN00010614,Narrogin,2007,351.0,192.0,409.4304347826087,-58.4304347826087,-14.271150803342927
ASN00010614,Narrogin,2008,400.20000000000005,220.2,409.4304347826087,-9.230434782608654,-2.254457411674745
ASN00010614,Narrogin,2009,378.0,231.0,409.4304347826087,-31.4304347826087,-7.676623942061614
ASN00010614,Narrogin,2010,182.4,126.0,409.4304347826087,-227.0304347826087,-55.45030742601068
ASN00010614,Narrogin,2011,355.40000000000003,197.20000000000002,409.4304347826087,-54.030434782608666,-13.196487166689668
ASN00010614,Narrogin,2012,251.00000000000003,114.6,409.4304347826087,-158.43043478260867,-38.695324363644076
ASN00010614,Narrogin,2013,348.59999999999997,150.6,409.4304347826087,-60.830434782608734,-14.857330968790164
ASN00010614,Narrogin,2014,393.4,226.79999999999998,409.4304347826087,-16.030434782608722,-3.9153012137752405
ASN00010614,Narrogin,2015,258.00000000000006,128.8,409.4304347826087,-151.43043478260864,-36.98563221442299
ASN00010614,Narrogin,2016,316.70000000000005,137.0,409.4304347826087,-92.73043478260865,-22.648642334526212
ASN00010614,Narrogin,2017,369.6,198.5,409.4304347826087,-39.83043478260868,-9.728254521126905
ASN00010614,Narrogin,2018,381.1,208.89999999999998,409.4304347826087,-28.330434782608677,-6.919474561692272
ASN00010614,Narrogin,2019,293.19999999999993,173.8,409.4304347826087,-116.23043478260877,-28.388323121197015
ASN00010614,Narrogin,2020,249.8,141.6,409.4304347826087,-159.6304347826087,-38.9884144463677
ASN00010614,Narrogin,2021,485.9,265.50000000000006,409.4304347826087,76.46956521739128,18.677059329503333
ASN00010614,Narrogin,2022,367.4,198.79999999999998,409.4304347826087,-42.03043478260872,-10.265586339453542
ASN00010614,Narrogin,2023,291.8,139.60000000000002,409.4304347826087,-117.63043478260869,-28.73026155104121
ASN00010614,Narrogin,2024,319.6000000000001,190.60000000000002,409.4304347826087,-89.83043478260862,-21.940341301277474
ASN00010647,Wagin,1950,277.5,192.29999999999998,344.39166666666665,-66.89166666666665,-19.423137416217
ASN00010647,Wagin,1951,279.90000000000003,137.5,344.39166666666665,-64.49166666666662,-18.726256442519404
ASN00010647,Wagin,1952,316.79999999999995,211.29999999999995,344.39166666666665,-27.591666666666697,-8.011711471919094
ASN00010647,Wagin,1953,394.09999999999997,262.49999999999994,344.39166666666665,49.708333333333314,14.433663222590553
ASN00010647,Wagin,1954,228.7,158.89999999999998,344.39166666666665,-115.69166666666666,-33.59305054806785
ASN00010647,Wagin,1955,459.70000000000005,146.2,344.39166666666665,115.3083333333334,33.481743170324506
ASN00010647,Wagin,1956,309.90000000000003,254.0,344.39166666666665,-34.49166666666662,-10.01524427129962
ASN00010647,Wagin,1957,330.7,221.29999999999998,344.39166666666665,-13.691666666666663,-3.975609165920584
ASN00010647,Wagin,1958,433.90000000000003,294.20000000000005,344.39166666666665,89.50833333333338,25.990272703075483
ASN00010647,Wagin,1959,343.7,195.6,344.39166666666665,-0.6916666666666629,-0.20083722505867727
ASN00010647,Wagin,1960,316.49999999999994,226.29999999999995,344.39166666666665,-27.89166666666671,-8.098821593631294
ASN00010647,Wagin,1961,374.9,205.3,344.39166666666665,30.508333333333326,8.858615433009895
ASN00010647,Wagin,1962,254.3,160.09999999999997,344.39166666666665,-90.09166666666664,-26.15965349529363
ASN00010647,Wagin,1963,498.09999999999997,262.4,344.39166666666665,153.70833333333331,44.63183874948581
ASN00010647,Wagin,1964,,,344.39166666666665,,
ASN00010647,Wagin,1965,369.0,213.89999999999998,344.39166666666665,24.60833333333335,7.145449706003344
ASN00010647,Wagin,1966,332.2,182.1,344.39166666666665,-12.191666666666663,-3.5400585573595946
ASN00010647,Wagin,1967,394.5999999999999,281.4,344.39166666666665,50.20833333333326,14.578846758777534
ASN00010647,Wagin,1968,404.3999999999999,258.59999999999997,344.39166666666665,60.00833333333327,17.424444068042664
ASN00010647,Wagin,1969,191.89999999999998,108.89999999999999,344.39166666666665,-152.49166666666667,-44.27855881143079
ASN00010647,Wagin,1970,273.99999999999994,159.39999999999998,344.39166666666665,-70.39166666666671,-20.439422169525987
ASN00010647,Wagin,1971,294.29999999999995,136.89999999999998,344.39166666666665,-50.0916666666667,-14.544970600333931
ASN00010647,Wagin,1972,258.59999999999997,141.2,344.39166666666665,-85.79166666666669,-24.911075084085468
ASN00010647,Wagin,1973,416.3999999999999,233.79999999999998,344.39166666666665,72.00833333333327,20.90884893653058
ASN00010647,Wagin,1974,511.29999999999995,306.2,344.39166666666665,166.9083333333333,48.4646841048225
ASN00010647,Wagin,1975,346.19999999999993,185.3,344.39166666666665,1.8083333333332803,0.5250804558762883
ASN00010647,Wagin,1976,318.40000000000003,99.79999999999998,344.39166666666665,-25.991666666666617,-7.547124156120681
ASN00010647,Wagin,1977,338.6,139.3,344.39166666666665,-5.791666666666629,-1.6817092941660305
ASN00010647,Wagin,1978,281.70000000000005,197.0,344.39166666666665,-62.691666666666606,-18.203595712246216
ASN00010647,Wagin,1979,217.8,130.89999999999998,344.39166666666665,-126.59166666666664,-36.758051636944366
ASN00010647,Wagin,1980,323.59999999999997,135.5,344.39166666666665,-20.791666666666686,-6.03721537977594
ASN00010647,Wagin,1981,311.4,193.60000000000002,344.39166666666665,-32.991666666666674,-9.579693662738649
ASN00010647,Wagin,1982,210.50000000000003,104.50000000000001,344.39166666666665,-133.89166666666662,-38.877731265274505
ASN00010647,Wagin,1983,426.7,257.59999999999997,344.39166666666665,82.30833333333334,23.899629781982725
ASN00010647,Wagin,1984,354.4,176.8,344.39166666666665,10.008333333333326,2.9060904493430426
ASN00010647,Wagin,1985,358.0,170.7,344.39166666666665,13.608333333333348,3.951411909889423
ASN00010647,Wagin,1986,222.60000000000002,127.70000000000002,344.39166666666665,-121.79166666666663,-35.364289689549196
ASN00010647,Wagin,1987,266.29999999999995,147.1,344.39166666666665,-78.0916666666667,-22.67524862680573
ASN00010647,Wagin,1988,442.7,291.6,344.39166666666665,98.30833333333334,28.54550293996661
ASN00010647,Wagin,1989,344.0,184.0,344.39166666666665,-0.3916666666666515,-0.11372710334647611
ASN00010647,Wagin,1990,328.00000000000006,179.20000000000005,344.39166666666665,-16.391666666666595,-4.759600261330345
ASN00010647,Wagin,1991,316.70000000000005,175.8,344.39166666666665,-27.691666666666606,-8.040748179156466
ASN00010647,Wagin,1992,340.1,179.3,344.39166666666665,-4.291666666666629,-1.2461586856050415
ASN00010647,Wagin,1993,337.0,206.39999999999998,344.39166666666665,-7.3916666666666515,-2.1462966099644256
ASN00010647,Wagin,1994,289.4,172.20000000000002,344.39166666666665,-54.991666666666674,-15.967769254966491
ASN00010647,Wagin,1995,358.0,210.0,344.39166666666665,13.608333333333348,3.951411909889423
ASN00010647,Wagin,1996,443.19999999999993,279.2,344.39166666666665,98.80833333333328,28.69068647615359
ASN00010647,Wagin,1997,265.0,144.8,344.39166666666665,-79.39166666666665,-23.052725820891908
ASN00010647,Wagin,1998,383.6,162.2,344.39166666666665,39.20833333333337,11.384808962663646
ASN00010647,Wagin,1999,330.3,159.00000000000003,344.39166666666665,-14.09166666666664,-4.091755994870174
ASN00010647,Wagin,2000,245.20000000000002,149.20000000000002,344.39166666666665,-99.19166666666663,-28.801993853896963
ASN00010647,Wagin,2001,263.9,129.2,344.39166666666665,-80.49166666666667,-23.372129600503307
ASN00010647,Wagin,2002,290.8,151.1,344.39166666666665,-53.59166666666664,-15.56125535364289
ASN00010647,Wagin,2003,331.0,139.2,344.39166666666665,-13.391666666666652,-3.8884990442083827
ASN00010647,Wagin,2004,287.0,165.1,344.39166666666665,-57.39166666666665,-16.664650228664065
ASN00010647,Wagin,2005,383.3,187.89999999999998,344.39166666666665,38.90833333333336,11.297698840951444
ASN00010647,Wagin,2006,236.29999999999998,95.2,344.39166666666665,-108.09166666666667,-31.386260798025504
ASN00010647,Wagin,2007,330.2,146.89999999999998,344.39166666666665,-14.191666666666663,-4.12079270210758
ASN00010647,Wagin,2008,343.30000000000007,189.10000000000002,344.39166666666665,-1.0916666666665833,-0.31698405400825125
ASN00010647,Wagin,2009,295.3,178.0,344.39166666666665,-49.09166666666664,-14.254603527959922
ASN00010647,Wagin,2010,187.70000000000002,118.80000000000003,344.39166666666665,-156.69166666666663,-45.498100515401546
ASN00010647,Wagin,2011,336.00000000000006,171.00000000000003,344.39166666666665,-8.391666666666595,-2.436663682338402
ASN00010647,Wagin,2012,223.19999999999996,123.10000000000001,344.39166666666665,-121.19166666666669,-35.19006944612482
ASN00010647,Wagin,2013,297.0,133.60000000000002,344.39166666666665,-47.39166666666665,-13.760979504924137
ASN00010647,Wagin,2014,299.00000000000006,161.3,344.39166666666665,-45.391666666666595,-13.180245360176137
ASN00010647,Wagin,2015,213.09999999999997,92.69999999999999,344.39166666666665,-131.29166666666669,-38.12277687710214
ASN00010647,Wagin,2016,278.8,123.80000000000001,344.39166666666665,-65.59166666666664,-19.045660222130802
ASN00010647,Wagin,2017,280.3,127.0,344.39166666666665,-64.09166666666664,-18.610109613569815
ASN00010647,Wagin,2018,302.9,173.3,344.39166666666665,-41.491666666666674,-12.047813777917588
ASN00010647,Wagin,2019,271.1,157.70000000000002,344.39166666666665,-73.29166666666663,-21.281486679410545
ASN00010647,Wagin,2020,207.1,111.29999999999998,344.39166666666665,-137.29166666666666,-39.86497931134609
ASN00010647,Wagin,2021,472.8,263.1,344.39166666666665,128.40833333333336,37.2855518184238
ASN00010647,Wagin,2022,358.40000000000003,171.8,344.39166666666665,14.008333333333383,4.06755873883903
ASN00010647,Wagin,2023,224.9,97.50000000000001,344.39166666666665,-119.49166666666665,-34.69644542308902
ASN00010647,Wagin,2024,264.0,172.89999999999998,344.39166666666665,-80.39166666666665,-23.3430928932659
ASN00010111,Northam,1950,293.70000000000005,204.70000000000002,381.4458333333334,-87.74583333333334,-23.003484548920227
ASN00010111,Northam,1951,321.59999999999997,168.2,381.4458333333334,-59.84583333333342,-15.689208821698163
ASN00010111,Northam,1952,312.5,214.70000000000002,381.4458333333334,-68.94583333333338,-18.074868646706076
ASN00010111,Northam,1953,465.79999999999995,294.4,381.4458333333334,84.35416666666657,22.11432378996578
ASN00010111,Northam,1954,320.5,215.0,381.4458333333334,-60.94583333333338,-15.97758528406175
ASN00010111,Northam,1955,489.90000000000003,176.0,381.4458333333334,108.45416666666665,28.43238991993183
ASN00010111,Northam,1956,366.2,297.2,381.4458333333334,-15.245833333333394,-3.996854074956049
ASN00010111,Northam,1957,355.30000000000007,229.80000000000004,381.4458333333334,-26.145833333333314,-6.85440265655892
ASN00010111,Northam,1958,398.19999999999993,308.6,381.4458333333334,16.75416666666655,4.392279375621234
ASN00010111,Northam,1959,301.5,175.7,381.4458333333334,-79.94583333333338,-20.95863327034202
ASN00010111,Northam,1960,386.4,306.3,381.4458333333334,4.954166666666595,1.2987864157208675
ASN00010111,Northam,1961,327.59999999999997,154.5,381.4458333333334,-53.84583333333342,-14.11624629971492
ASN00010111,Northam,1962,356.8,267.6,381.4458333333334,-24.64583333333337,-6.461162026063124
ASN00010111,Northam,1963,521.8,325.29999999999995,381.4458333333334,140.35416666666657,36.795307328476056
ASN00010111,Northam,1964,540.8000000000001,324.80000000000007,381.4458333333334,159.35416666666669,41.77635531475635
ASN00010111,Northam,1965,430.99999999999994,268.2,381.4458333333334,49.55416666666656,12.991141162462968
ASN00010111,Northam,1966,399.2,213.5,381.4458333333334,17.754166666666606,4.65443979595179
ASN00010111,Northam,1967,,,381.4458333333334,,
ASN00010111,Northam,1968,466.59999999999997,297.99999999999994,381.4458333333334,85.15416666666658,22.324052126230217
ASN00010111,Northam,1969,214.59999999999997,156.59999999999997,381.4458333333334,-166.84583333333342,-43.740373797066006
ASN00010111,Northam,1970,324.8,209.39999999999998,381.4458333333334,-56.64583333333337,-14.850295476640424
ASN00010111,Northam,1971,269.4,101.30000000000001,381.4458333333334,-112.0458333333334,-29.37398276295238
ASN00010111,Northam,1972,291.7,153.09999999999997,381.4458333333334,-89.7458333333334,-23.52780538958132
ASN00010111,Northam,1973,465.99999999999994,268.29999999999995,381.4458333333334,84.55416666666656,22.16675587403189
ASN00010111,Northam,1974,532.8,300.4,381.4458333333334,151.35416666666657,39.679071952112
ASN00010111,Northam,1975,409.09999999999997,219.2,381.4458333333334,27.654166666666583,7.249827957224135
ASN00010111,Northam,1976,333.50000000000006,107.9,381.4458333333334,-47.945833333333326,-12.569499819764706
ASN00010111,Northam,1977,305.4,114.19999999999999,381.4458333333334,-76.0458333333334,-19.936207631052916
ASN00010111,Northam,1978,300.2,212.4,381.4458333333334,-81.2458333333334,-21.299441816771726
ASN00010111,Northam,1979,,136.6,381.4458333333334,,
ASN00010111,Northam,1980,276.59999999999997,173.6,381.4458333333334,-104.84583333333342,-27.486427736572487
ASN00010111,Northam,1981,429.6,313.2,381.4458333333334,48.15416666666664,12.624116574000233
ASN00010111,Northam,1982,285.3,166.7,381.4458333333334,-96.14583333333337,-25.205632079696777
ASN00010111,Northam,1983,433.3999999999999,292.9,381.4458333333334,51.95416666666654,13.620326171256258
ASN00010111,Northam,1984,,,381.4458333333334,,
ASN00010111,Northam,1985,,,381.4458333333334,,
ASN00010111,Northam,1986,322.59999999999997,222.8,381.4458333333334,-58.84583333333342,-15.427048401367623
ASN00010111,Northam,1987,367.3,219.6,381.4458333333334,-14.145833333333371,-3.708477612592448
ASN00010111,Northam,1988,349.7,199.1,381.4458333333334,-31.745833333333394,-8.322501010409969
ASN00010111,Northam,1989,299.29999999999995,195.09999999999997,381.4458333333334,-82.14583333333343,-21.535386195069222
ASN00010111,Northam,1990,324.8,176.4,381.4458333333334,-56.64583333333337,-14.850295476640424
ASN00010111,Northam,1991,383.4,250.7,381.4458333333334,1.9541666666665947,0.5123051547292458
ASN00010111,Northam,1992,346.29999999999995,156.89999999999998,381.4458333333334,-35.14583333333343,-9.213846439533816
ASN00010111,Northam,1993,286.4,155.3,381.4458333333334,-95.0458333333334,-24.91725561733319
ASN00010111,Northam,1994,279.8,212.39999999999998,381.4458333333334,-101.64583333333337,-26.647514391514747
ASN00010111,Northam,1995,490.6,320.4,381.4458333333334,109.15416666666664,28.615902214163206
ASN00010111,Northam,1996,419.1,263.3,381.4458333333334,37.65416666666664,9.871432160529556
ASN00010111,Northam,1997,299.20000000000005,121.4,381.4458333333334,-82.24583333333334,-21.561602237102253
ASN00010111,Northam,1998,314.6000000000001,167.20000000000005,381.4458333333334,-66.8458333333333,-17.52433176401192
ASN00010111,Northam,1999,446.2,252.70000000000005,381.4458333333334,64.7541666666666,16.975979551487196
ASN00010111,Northam,2000,284.6,174.60000000000002,381.4458333333334,-96.84583333333336,-25.38914437392815
ASN00010111,Northam,2001,278.4,168.3,381.4458333333334,-103.0458333333334,-27.014538979977516
ASN00010111,Northam,2002,262.40000000000003,139.8,381.4458333333334,-119.04583333333335,-31.20910570526615
ASN00010111,Northam,2003,368.1000000000001,199.10000000000002,381.4458333333334,-13.345833333333303,-3.498749276327998
ASN00010111,Northam,2004,313.29999999999995,189.69999999999996,381.4458333333334,-68.14583333333343,-17.865140310441653
ASN00010111,Northam,2005,373.1000000000001,243.3,381.4458333333334,-8.345833333333303,-2.187947174675295
ASN00010111,Northam,2006,227.79999999999998,66.1,381.4458333333334,-153.6458333333334,-40.27985624870286
ASN00010111,Northam,2007,335.6,180.2,381.4458333333334,-45.84583333333336,-12.018962937070581
ASN00010111,Northam,2008,382.40000000000003,187.9,381.4458333333334,0.9541666666666515,0.25014473439872015
ASN00010111,Northam,2009,323.40000000000003,188.2,381.4458333333334,-58.04583333333335,-15.217320065103173
ASN00010111,Northam,2010,174.89999999999998,124.39999999999998,381.4458333333334,-206.5458333333334,-54.14814248418846
ASN00010111,Northam,2011,397.59999999999997,212.49999999999994,381.4458333333334,16.154166666666583,4.234983123422919
ASN00010111,Northam,2012,218.5,112.59999999999997,381.4458333333334,-162.94583333333338,-42.71794815777689
ASN00010111,Northam,2013,317.4,125.1,381.4458333333334,-64.0458333333334,-16.79028258708643
ASN00010111,Northam,2014,392.00000000000006,209.40000000000006,381.4458333333334,10.554166666666674,2.7668847695719156
ASN00010111,Northam,2015,263.5,139.1,381.4458333333334,-117.94583333333338,-30.92072924290256
ASN00010111,Northam,2016,335.09999999999997,172.0,381.4458333333334,-46.34583333333342,-12.150043147235865
ASN00010111,Northam,2017,237.50000000000003,111.19999999999999,381.4458333333334,-143.94583333333335,-37.73690017149661
ASN00010111,Northam,2018,341.5,189.9,381.4458333333334,-39.94583333333338,-10.472216457120398
ASN00010111,Northam,2019,253.7,160.9,381.4458333333334,-127.7458333333334,-33.489901362141865
ASN00010111,Northam,2020,185.8,108.5,381.4458333333334,-195.64583333333337,-51.290593902585556
ASN00010111,Northam,2021,485.70000000000005,303.6,381.4458333333334,104.25416666666666,27.33131615454356
ASN00010111,Northam,2022,379.59999999999997,142.20000000000002,381.4458333333334,-1.8458333333334167,-0.4839044425268113
ASN00010111,Northam,2023,191.00000000000006,122.4,381.4458333333334,-190.44583333333333,-49.92735971686674
ASN00010111,Northam,2024,298.29999999999995,171.89999999999998,381.4458333333334,-83.14583333333343,-21.797546615399764
